ILOG_CSV_FORMAT,1.1

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine
GENERAL|KEYS,0,0,0,0,0,0,0,0,0,0
GENERAL,,,,,,,SchedulerLNS,,10,-result RCPSPEarliTardi.csv -search SchedulerLNS -timelimit 10 -scenarii X:\dev\scheduler-papers\mista-2007\scenarii\RCPSPEarliTardi\all.csv

RESULT|NAMES, modeler, instance, modelParams, time, numberOfSolutions, acceptable, lb, ub, completion, objectiveSense, runId
RESULT, RCPSPEarliTardi, mv330_2.25.rcp, , 0.09375, 1, 0, 0, 8, 100, -1, 0
RESULT, RCPSPEarliTardi, mv331_1.25.rcp, , 0.09375, 2, 0, 91, 251, 100, -1, 0
RESULT, RCPSPEarliTardi, mv331_1.75.rcp, , 0.15625, 3, 0, 9, 90, 100, -1, 0
RESULT, RCPSPEarliTardi, mv331_2.25.rcp, , 0.09375, 3, 0, 36, 125, 100, -1, 0
RESULT, RCPSPEarliTardi, mv33_1.25.rcp, , 2.15625, 3, 0, 70, 348, 100, -1, 0
RESULT, RCPSPEarliTardi, mv33_1.75.rcp, , 0.84375, 4, 0, 9, 70, 100, -1, 0
RESULT, RCPSPEarliTardi, mv332_1.25.rcp, , 0, 1, 0, 12, 130, 100, -1, 0
RESULT, RCPSPEarliTardi, mv332_1.75.rcp, , 0.140625, 3, 0, 45, 136, 100, -1, 0
RESULT, RCPSPEarliTardi, mv332_2.25.rcp, , 0.046875, 1, 0, 0, 45, 100, -1, 0
RESULT, RCPSPEarliTardi, mv33_2.25.rcp, , 0.015625, 2, 0, 9, 39, 100, -1, 0
RESULT, RCPSPEarliTardi, mv333_1.25.rcp, , 0.265625, 3, 0, 0, 168, 100, -1, 0
RESULT, RCPSPEarliTardi, mv333_1.75.rcp, , 0, 1, 0, 9, 116, 100, -1, 0
RESULT, RCPSPEarliTardi, mv333_2.25.rcp, , 0, 2, 0, 38, 123, 100, -1, 0
RESULT, RCPSPEarliTardi, mv334_1.25.rcp, , 4.21875, 4, 0, 2, 370, 100, -1, 0
RESULT, RCPSPEarliTardi, mv334_1.75.rcp, , 0.15625, 3, 0, 0, 318, 100, -1, 0
RESULT, RCPSPEarliTardi, mv334_2.25.rcp, , 0.046875, 2, 0, 0, 76, 100, -1, 0
RESULT, RCPSPEarliTardi, mv335_1.25.rcp, , 1.28125, 3, 0, 2, 247, 100, -1, 0
RESULT, RCPSPEarliTardi, mv335_1.75.rcp, , 0.140625, 3, 0, 20, 259, 100, -1, 0
RESULT, RCPSPEarliTardi, mv335_2.25.rcp, , 0.03125, 3, 0, 0, 108, 100, -1, 0
RESULT, RCPSPEarliTardi, mv336_1.25.rcp, , 0.03125, 3, 0, 14, 420, 100, -1, 0
RESULT, RCPSPEarliTardi, mv336_1.75.rcp, , 0.046875, 5, 0, 0, 160, 100, -1, 0
RESULT, RCPSPEarliTardi, mv336_2.25.rcp, , 0.0625, 2, 0, 0, 89, 100, -1, 0
RESULT, RCPSPEarliTardi, mv337_1.25.rcp, , 0.015625, 2, 0, 75, 337, 100, -1, 0
RESULT, RCPSPEarliTardi, mv337_1.75.rcp, , 0.015625, 3, 0, 84, 308, 100, -1, 0
RESULT, RCPSPEarliTardi, mv337_2.25.rcp, , 0.015625, 1, 0, 0, 156, 100, -1, 0
RESULT, RCPSPEarliTardi, mv338_1.25.rcp, , 0.34375, 5, 0, 0, 380, 100, -1, 0
RESULT, RCPSPEarliTardi, mv338_1.75.rcp, , 0.015625, 2, 0, 0, 175, 100, -1, 0
RESULT, RCPSPEarliTardi, mv338_2.25.rcp, , 3.70313, 7, 0, 0, 194, 100, -1, 0
RESULT, RCPSPEarliTardi, mv339_1.25.rcp, , 0.203125, 5, 0, 2, 303, 100, -1, 0
RESULT, RCPSPEarliTardi, mv339_1.75.rcp, , 0.234375, 3, 0, 31, 350, 100, -1, 0
RESULT, RCPSPEarliTardi, mv339_2.25.rcp, , 2.23438, 5, 0, 0, 156, 100, -1, 0
RESULT, RCPSPEarliTardi, mv340_1.25.rcp, , 0, 2, 0, 59, 318, 100, -1, 0
RESULT, RCPSPEarliTardi, mv340_1.75.rcp, , 0.09375, 1, 0, 0, 75, 100, -1, 0
RESULT, RCPSPEarliTardi, mv340_2.25.rcp, , 0.078125, 1, 0, 0, 112, 100, -1, 0
RESULT, RCPSPEarliTardi, mv341_1.25.rcp, , 0.171875, 3, 0, 45, 234, 100, -1, 0
RESULT, RCPSPEarliTardi, mv341_1.75.rcp, , 0.359375, 2, 0, 0, 60, 100, -1, 0
RESULT, RCPSPEarliTardi, mv341_2.25.rcp, , 0.4375, 4, 0, 0, 111, 100, -1, 0
RESULT, RCPSPEarliTardi, mv34_1.25.rcp, , 0.015625, 3, 0, 54, 188, 100, -1, 0
RESULT, RCPSPEarliTardi, mv34_1.75.rcp, , 0.09375, 3, 0, 0, 103, 100, -1, 0
RESULT, RCPSPEarliTardi, mv342_1.25.rcp, , 0.046875, 2, 0, 103, 316, 100, -1, 0
RESULT, RCPSPEarliTardi, mv342_1.75.rcp, , 0.125, 1, 0, 0, 18, 100, -1, 0
RESULT, RCPSPEarliTardi, mv342_2.25.rcp, , 0.03125, 2, 0, 10, 101, 100, -1, 0
RESULT, RCPSPEarliTardi, mv34_2.25.rcp, , 0.140625, 3, 0, 0, 45, 100, -1, 0
RESULT, RCPSPEarliTardi, mv343_1.25.rcp, , 0.015625, 2, 0, 186, 322, 100, -1, 0
RESULT, RCPSPEarliTardi, mv343_1.75.rcp, , 0.25, 2, 0, 0, 162, 100, -1, 0
RESULT, RCPSPEarliTardi, mv343_2.25.rcp, , 0.09375, 3, 0, 0, 52, 100, -1, 0
RESULT, RCPSPEarliTardi, mv344_1.25.rcp, , 0.015625, 1, 0, 81, 258, 100, -1, 0
RESULT, RCPSPEarliTardi, mv344_1.75.rcp, , 0.125, 2, 0, 0, 58, 100, -1, 0
RESULT, RCPSPEarliTardi, mv344_2.25.rcp, , 0.015625, 1, 0, 0, 40, 100, -1, 0
RESULT, RCPSPEarliTardi, mv345_1.25.rcp, , 0.296875, 3, 0, 35, 234, 100, -1, 0
RESULT, RCPSPEarliTardi, mv345_1.75.rcp, , 0.09375, 2, 0, 0, 156, 100, -1, 0
RESULT, RCPSPEarliTardi, mv345_2.25.rcp, , 0.484375, 3, 0, 0, 180, 100, -1, 0
RESULT, RCPSPEarliTardi, mv346_1.25.rcp, , 0.015625, 1, 0, 32, 64, 100, -1, 0
RESULT, RCPSPEarliTardi, mv346_1.75.rcp, , 0.0625, 2, 0, 0, 28, 100, -1, 0
RESULT, RCPSPEarliTardi, mv346_2.25.rcp, , 0.046875, 1, 1, 0, 0, 100, -1, 0
RESULT, RCPSPEarliTardi, mv347_1.25.rcp, , 0.15625, 3, 0, 0, 260, 100, -1, 0
RESULT, RCPSPEarliTardi, mv347_1.75.rcp, , 0.140625, 3, 0, 36, 234, 100, -1, 0
RESULT, RCPSPEarliTardi, mv347_2.25.rcp, , 0.171875, 2, 0, 0, 101, 100, -1, 0
RESULT, RCPSPEarliTardi, mv348_1.25.rcp, , 0.171875, 3, 0, 15, 242, 100, -1, 0
RESULT, RCPSPEarliTardi, mv348_1.75.rcp, , 0.125, 2, 0, 45, 197, 100, -1, 0
RESULT, RCPSPEarliTardi, mv348_2.25.rcp, , 0.734375, 3, 0, 0, 47, 100, -1, 0
RESULT, RCPSPEarliTardi, mv349_1.25.rcp, , 0.203125, 3, 0, 78, 558, 100, -1, 0
RESULT, RCPSPEarliTardi, mv349_1.75.rcp, , 3.90625, 6, 0, 0, 277, 100, -1, 0
RESULT, RCPSPEarliTardi, mv349_2.25.rcp, , 0.140625, 2, 0, 44, 153, 100, -1, 0
RESULT, RCPSPEarliTardi, mv350_1.25.rcp, , 0.109375, 2, 0, 99, 316, 100, -1, 0
RESULT, RCPSPEarliTardi, mv350_1.75.rcp, , 1.82813, 4, 0, 77, 307, 100, -1, 0
RESULT, RCPSPEarliTardi, mv350_2.25.rcp, , 0.265625, 2, 0, 0, 77, 100, -1, 0
RESULT, RCPSPEarliTardi, mv351_1.25.rcp, , 1.625, 6, 0, 45, 273, 100, -1, 0
RESULT, RCPSPEarliTardi, mv351_1.75.rcp, , 0.09375, 2, 0, 0, 111, 100, -1, 0
RESULT, RCPSPEarliTardi, mv351_2.25.rcp, , 0.40625, 3, 0, 0, 47, 100, -1, 0
RESULT, RCPSPEarliTardi, mv35_1.25.rcp, , 0.09375, 3, 0, 166, 422, 100, -1, 0
RESULT, RCPSPEarliTardi, mv35_1.75.rcp, , 0.5, 4, 0, 0, 181, 100, -1, 0
RESULT, RCPSPEarliTardi, mv352_1.25.rcp, , 0, 2, 0, 139, 258, 100, -1, 0
RESULT, RCPSPEarliTardi, mv352_1.75.rcp, , 0.171875, 3, 0, 0, 164, 100, -1, 0
RESULT, RCPSPEarliTardi, mv352_2.25.rcp, , 0.265625, 2, 0, 0, 39, 100, -1, 0
RESULT, RCPSPEarliTardi, mv35_2.25.rcp, , 0.09375, 3, 0, 0, 139, 100, -1, 0
RESULT, RCPSPEarliTardi, mv353_1.25.rcp, , 0.015625, 2, 0, 119, 243, 100, -1, 0
RESULT, RCPSPEarliTardi, mv353_1.75.rcp, , 0.015625, 1, 0, 0, 172, 100, -1, 0
RESULT, RCPSPEarliTardi, mv353_2.25.rcp, , 0.015625, 2, 0, 0, 51, 100, -1, 0
RESULT, RCPSPEarliTardi, mv354_1.25.rcp, , 0.046875, 1, 0, 86, 516, 100, -1, 0
RESULT, RCPSPEarliTardi, mv354_1.75.rcp, , 0.265625, 4, 0, 0, 206, 100, -1, 0
RESULT, RCPSPEarliTardi, mv354_2.25.rcp, , 0.140625, 2, 0, 0, 126, 100, -1, 0
RESULT, RCPSPEarliTardi, mv355_1.25.rcp, , 0.09375, 2, 0, 186, 349, 100, -1, 0
RESULT, RCPSPEarliTardi, mv355_1.75.rcp, , 0.015625, 2, 0, 106, 210, 100, -1, 0
RESULT, RCPSPEarliTardi, mv355_2.25.rcp, , 0.1875, 3, 0, 7, 126, 100, -1, 0
RESULT, RCPSPEarliTardi, mv356_1.25.rcp, , 0.046875, 1, 0, 16, 147, 100, -1, 0
RESULT, RCPSPEarliTardi, mv356_1.75.rcp, , 0.203125, 5, 0, 0, 149, 100, -1, 0
RESULT, RCPSPEarliTardi, mv356_2.25.rcp, , 0.1875, 3, 0, 8, 127, 100, -1, 0
RESULT, RCPSPEarliTardi, mv357_1.25.rcp, , 0.015625, 3, 0, 0, 183, 100, -1, 0
RESULT, RCPSPEarliTardi, mv357_1.75.rcp, , 0.09375, 1, 0, 0, 97, 100, -1, 0
RESULT, RCPSPEarliTardi, mv357_2.25.rcp, , 0.125, 2, 0, 0, 67, 100, -1, 0
RESULT, RCPSPEarliTardi, mv358_1.25.rcp, , 0.3125, 3, 0, 192, 504, 100, -1, 0
RESULT, RCPSPEarliTardi, mv358_1.75.rcp, , 0.984375, 3, 0, 0, 69, 100, -1, 0
RESULT, RCPSPEarliTardi, mv358_2.25.rcp, , 0.234375, 3, 0, 0, 68, 100, -1, 0
RESULT, RCPSPEarliTardi, mv359_1.25.rcp, , 0.09375, 1, 0, 248, 334, 100, -1, 0
RESULT, RCPSPEarliTardi, mv359_1.75.rcp, , 0, 1, 0, 0, 164, 100, -1, 0
RESULT, RCPSPEarliTardi, mv359_2.25.rcp, , 0, 1, 0, 0, 85, 100, -1, 0
RESULT, RCPSPEarliTardi, mv360_1.25.rcp, , 0.1875, 2, 0, 12, 185, 100, -1, 0
RESULT, RCPSPEarliTardi, mv360_1.75.rcp, , 0.296875, 2, 0, 36, 193, 100, -1, 0
RESULT, RCPSPEarliTardi, mv360_2.25.rcp, , 0.21875, 2, 0, 0, 31, 100, -1, 0
RESULT, RCPSPEarliTardi, mv361_1.25.rcp, , 0.046875, 1, 0, 61, 181, 100, -1, 0
RESULT, RCPSPEarliTardi, mv361_1.75.rcp, , 0.046875, 1, 0, 0, 62, 100, -1, 0
RESULT, RCPSPEarliTardi, mv361_2.25.rcp, , 0.140625, 1, 0, 36, 50, 100, -1, 0
RESULT, RCPSPEarliTardi, mv36_1.25.rcp, , 0, 2, 0, 66, 335, 100, -1, 0
RESULT, RCPSPEarliTardi, mv36_1.75.rcp, , 0.1875, 4, 0, 87, 252, 100, -1, 0
RESULT, RCPSPEarliTardi, mv362_1.25.rcp, , 0.0625, 2, 0, 49, 280, 100, -1, 0
RESULT, RCPSPEarliTardi, mv362_1.75.rcp, , 0.140625, 3, 0, 13, 150, 100, -1, 0
RESULT, RCPSPEarliTardi, mv362_2.25.rcp, , 0, 1, 0, 45, 156, 100, -1, 0
RESULT, RCPSPEarliTardi, mv36_2.25.rcp, , 0.296875, 3, 0, 18, 114, 100, -1, 0
RESULT, RCPSPEarliTardi, mv363_1.25.rcp, , 0.453125, 3, 0, 21, 266, 100, -1, 0
RESULT, RCPSPEarliTardi, mv363_1.75.rcp, , 0.015625, 2, 0, 43, 188, 100, -1, 0
RESULT, RCPSPEarliTardi, mv363_2.25.rcp, , 1.29688, 4, 0, 0, 99, 100, -1, 0
RESULT, RCPSPEarliTardi, mv364_1.25.rcp, , 0.375, 6, 0, 194, 401, 100, -1, 0
RESULT, RCPSPEarliTardi, mv364_1.75.rcp, , 0.109375, 3, 0, 109, 245, 100, -1, 0
RESULT, RCPSPEarliTardi, mv364_2.25.rcp, , 0.171875, 2, 0, 127, 208, 100, -1, 0
RESULT, RCPSPEarliTardi, mv365_1.25.rcp, , 0.0625, 2, 0, 53, 125, 100, -1, 0
RESULT, RCPSPEarliTardi, mv365_1.75.rcp, , 0.015625, 2, 0, 122, 161, 100, -1, 0
RESULT, RCPSPEarliTardi, mv365_2.25.rcp, , 0.015625, 2, 0, 129, 144, 100, -1, 0
RESULT, RCPSPEarliTardi, mv366_1.25.rcp, , 0.015625, 2, 0, 54, 86, 100, -1, 0
RESULT, RCPSPEarliTardi, mv366_1.75.rcp, , 0, 1, 0, 63, 65, 100, -1, 0
RESULT, RCPSPEarliTardi, mv366_2.25.rcp, , 0.015625, 1, 0, 36, 44, 100, -1, 0
RESULT, RCPSPEarliTardi, mv367_1.25.rcp, , 0.828125, 6, 0, 0, 214, 100, -1, 0
RESULT, RCPSPEarliTardi, mv367_1.75.rcp, , 0.09375, 1, 0, 18, 64, 100, -1, 0
RESULT, RCPSPEarliTardi, mv367_2.25.rcp, , 0.234375, 3, 0, 0, 49, 100, -1, 0
RESULT, RCPSPEarliTardi, mv368_1.25.rcp, , 0.015625, 3, 0, 67, 269, 100, -1, 0
RESULT, RCPSPEarliTardi, mv368_1.75.rcp, , 0.015625, 2, 0, 0, 174, 100, -1, 0
RESULT, RCPSPEarliTardi, mv368_2.25.rcp, , 0.015625, 2, 0, 0, 140, 100, -1, 0
RESULT, RCPSPEarliTardi, mv369_1.25.rcp, , 0.296875, 4, 0, 27, 295, 100, -1, 0
RESULT, RCPSPEarliTardi, mv369_1.75.rcp, , 0.109375, 2, 0, 0, 171, 100, -1, 0
RESULT, RCPSPEarliTardi, mv369_2.25.rcp, , 0.109375, 2, 0, 0, 57, 100, -1, 0
RESULT, RCPSPEarliTardi, mv370_1.25.rcp, , 0.109375, 2, 0, 284, 581, 100, -1, 0
RESULT, RCPSPEarliTardi, mv370_1.75.rcp, , 0.109375, 4, 0, 63, 214, 100, -1, 0
RESULT, RCPSPEarliTardi, mv370_2.25.rcp, , 0.015625, 2, 0, 92, 144, 100, -1, 0
RESULT, RCPSPEarliTardi, mv371_1.25.rcp, , 0.140625, 1, 0, 0, 65, 100, -1, 0
RESULT, RCPSPEarliTardi, mv371_1.75.rcp, , 0, 1, 0, 18, 80, 100, -1, 0
RESULT, RCPSPEarliTardi, mv371_2.25.rcp, , 0.015625, 1, 0, 0, 73, 100, -1, 0
RESULT, RCPSPEarliTardi, mv37_1.25.rcp, , 0.046875, 2, 0, 72, 205, 100, -1, 0
RESULT, RCPSPEarliTardi, mv37_1.75.rcp, , 0.140625, 3, 0, 0, 133, 100, -1, 0
RESULT, RCPSPEarliTardi, mv372_1.25.rcp, , 0, 2, 0, 9, 234, 100, -1, 0
RESULT, RCPSPEarliTardi, mv372_1.75.rcp, , 0.0625, 2, 0, 59, 158, 100, -1, 0
RESULT, RCPSPEarliTardi, mv372_2.25.rcp, , 0.015625, 2, 0, 18, 138, 100, -1, 0
RESULT, RCPSPEarliTardi, mv37_2.25.rcp, , 0.015625, 1, 0, 34, 98, 100, -1, 0
RESULT, RCPSPEarliTardi, mv373_1.25.rcp, , 0.234375, 3, 0, 21, 135, 100, -1, 0
RESULT, RCPSPEarliTardi, mv373_1.75.rcp, , 0.09375, 2, 0, 0, 96, 100, -1, 0
RESULT, RCPSPEarliTardi, mv373_2.25.rcp, , 0.921875, 3, 0, 0, 133, 100, -1, 0
RESULT, RCPSPEarliTardi, mv374_1.25.rcp, , 0.109375, 2, 0, 127, 298, 100, -1, 0
RESULT, RCPSPEarliTardi, mv374_1.75.rcp, , 0.09375, 1, 0, 0, 137, 100, -1, 0
RESULT, RCPSPEarliTardi, mv374_2.25.rcp, , 0.078125, 1, 0, 9, 41, 100, -1, 0
RESULT, RCPSPEarliTardi, mv375_1.25.rcp, , 0.328125, 4, 0, 54, 139, 100, -1, 0
RESULT, RCPSPEarliTardi, mv375_1.75.rcp, , 0.390625, 4, 0, 9, 37, 100, -1, 0
RESULT, RCPSPEarliTardi, mv375_2.25.rcp, , 0.015625, 3, 0, 62, 91, 100, -1, 0
RESULT, RCPSPEarliTardi, mv376_1.25.rcp, , 0, 1, 0, 14, 220, 100, -1, 0
RESULT, RCPSPEarliTardi, mv376_1.75.rcp, , 0.03125, 3, 0, 0, 46, 100, -1, 0
RESULT, RCPSPEarliTardi, mv376_2.25.rcp, , 0.140625, 1, 0, 0, 19, 100, -1, 0
RESULT, RCPSPEarliTardi, mv377_1.25.rcp, , 0.015625, 2, 0, 64, 286, 100, -1, 0
RESULT, RCPSPEarliTardi, mv377_1.75.rcp, , 0.15625, 3, 0, 45, 198, 100, -1, 0
RESULT, RCPSPEarliTardi, mv377_2.25.rcp, , 0.015625, 2, 0, 18, 53, 100, -1, 0
RESULT, RCPSPEarliTardi, mv378_1.25.rcp, , 0, 1, 0, 77, 128, 100, -1, 0
RESULT, RCPSPEarliTardi, mv378_1.75.rcp, , 0.140625, 1, 0, 0, 120, 100, -1, 0
RESULT, RCPSPEarliTardi, mv378_2.25.rcp, , 0.140625, 2, 0, 0, 67, 100, -1, 0
RESULT, RCPSPEarliTardi, mv379_1.25.rcp, , 0.015625, 1, 0, 111, 237, 100, -1, 0
RESULT, RCPSPEarliTardi, mv379_1.75.rcp, , 2.75, 4, 0, 0, 151, 100, -1, 0
RESULT, RCPSPEarliTardi, mv379_2.25.rcp, , 0.203125, 3, 0, 0, 94, 100, -1, 0
RESULT, RCPSPEarliTardi, mv380_1.25.rcp, , 0.046875, 1, 0, 161, 194, 100, -1, 0
RESULT, RCPSPEarliTardi, mv380_1.75.rcp, , 0.0625, 1, 0, 27, 109, 100, -1, 0
RESULT, RCPSPEarliTardi, mv380_2.25.rcp, , 0.015625, 1, 0, 0, 25, 100, -1, 0
RESULT, RCPSPEarliTardi, mv381_1.25.rcp, , 0.015625, 2, 0, 9, 151, 100, -1, 0
RESULT, RCPSPEarliTardi, mv381_1.75.rcp, , 0.03125, 3, 0, 11, 169, 100, -1, 0
RESULT, RCPSPEarliTardi, mv381_2.25.rcp, , 0, 1, 0, 0, 129, 100, -1, 0
RESULT, RCPSPEarliTardi, mv38_1.25.rcp, , 0.015625, 3, 0, 79, 404, 100, -1, 0
RESULT, RCPSPEarliTardi, mv38_1.75.rcp, , 0.015625, 5, 0, 40, 299, 100, -1, 0
RESULT, RCPSPEarliTardi, mv382_1.25.rcp, , 0.015625, 1, 0, 64, 294, 100, -1, 0
RESULT, RCPSPEarliTardi, mv382_1.75.rcp, , 0, 1, 0, 84, 220, 100, -1, 0
RESULT, RCPSPEarliTardi, mv382_2.25.rcp, , 0.328125, 2, 0, 0, 83, 100, -1, 0
RESULT, RCPSPEarliTardi, mv38_2.25.rcp, , 0, 1, 0, 34, 239, 100, -1, 0
RESULT, RCPSPEarliTardi, mv383_1.25.rcp, , 0.328125, 4, 0, 27, 104, 100, -1, 0
RESULT, RCPSPEarliTardi, mv383_1.75.rcp, , 0.125, 2, 0, 0, 9, 100, -1, 0
RESULT, RCPSPEarliTardi, mv383_2.25.rcp, , 0.25, 2, 0, 36, 62, 100, -1, 0
RESULT, RCPSPEarliTardi, mv384_1.25.rcp, , 0.015625, 3, 0, 16, 150, 100, -1, 0
RESULT, RCPSPEarliTardi, mv384_1.75.rcp, , 4.39063, 6, 0, 6, 112, 100, -1, 0
RESULT, RCPSPEarliTardi, mv384_2.25.rcp, , 0.015625, 2, 0, 0, 58, 100, -1, 0
RESULT, RCPSPEarliTardi, mv385_1.25.rcp, , 0.03125, 3, 0, 113, 255, 100, -1, 0
RESULT, RCPSPEarliTardi, mv385_1.75.rcp, , 0.546875, 4, 0, 27, 119, 100, -1, 0
RESULT, RCPSPEarliTardi, mv385_2.25.rcp, , 0.15625, 2, 0, 60, 213, 100, -1, 0
RESULT, RCPSPEarliTardi, mv386_1.25.rcp, , 0.015625, 2, 0, 115, 273, 100, -1, 0
RESULT, RCPSPEarliTardi, mv386_1.75.rcp, , 0.015625, 2, 0, 18, 176, 100, -1, 0
RESULT, RCPSPEarliTardi, mv386_2.25.rcp, , 0.015625, 2, 0, 9, 105, 100, -1, 0
RESULT, RCPSPEarliTardi, mv387_1.25.rcp, , 0.015625, 2, 0, 36, 79, 100, -1, 0
RESULT, RCPSPEarliTardi, mv387_1.75.rcp, , 0.109375, 2, 0, 72, 99, 100, -1, 0
RESULT, RCPSPEarliTardi, mv387_2.25.rcp, , 0.09375, 1, 0, 0, 6, 100, -1, 0
RESULT, RCPSPEarliTardi, mv388_1.25.rcp, , 0.15625, 2, 0, 0, 108, 100, -1, 0
RESULT, RCPSPEarliTardi, mv388_1.75.rcp, , 0.0625, 1, 0, 0, 73, 100, -1, 0
RESULT, RCPSPEarliTardi, mv388_2.25.rcp, , 0.09375, 1, 0, 0, 47, 100, -1, 0
RESULT, RCPSPEarliTardi, mv389_1.25.rcp, , 0.015625, 2, 0, 72, 133, 100, -1, 0
RESULT, RCPSPEarliTardi, mv389_1.75.rcp, , 0.0625, 2, 0, 0, 87, 100, -1, 0
RESULT, RCPSPEarliTardi, mv389_2.25.rcp, , 0.296875, 3, 0, 0, 91, 100, -1, 0
RESULT, RCPSPEarliTardi, mv390_1.25.rcp, , 0.15625, 3, 0, 27, 142, 100, -1, 0
RESULT, RCPSPEarliTardi, mv390_1.75.rcp, , 0.484375, 3, 0, 0, 87, 100, -1, 0
RESULT, RCPSPEarliTardi, mv390_2.25.rcp, , 0.15625, 1, 1, 0, 0, 100, -1, 0
RESULT, RCPSPEarliTardi, mv391_1.25.rcp, , 0.578125, 3, 0, 29, 624, 100, -1, 0
RESULT, RCPSPEarliTardi, mv391_1.75.rcp, , 3.29688, 5, 0, 9, 330, 100, -1, 0
RESULT, RCPSPEarliTardi, mv391_2.25.rcp, , 2.90625, 4, 0, 35, 143, 100, -1, 0
RESULT, RCPSPEarliTardi, mv39_1.25.rcp, , 0.109375, 2, 0, 32, 246, 100, -1, 0
RESULT, RCPSPEarliTardi, mv39_1.75.rcp, , 0.109375, 3, 0, 0, 135, 100, -1, 0
RESULT, RCPSPEarliTardi, mv392_1.25.rcp, , 0.921875, 6, 0, 27, 389, 100, -1, 0
RESULT, RCPSPEarliTardi, mv392_1.75.rcp, , 0.140625, 4, 0, 61, 169, 100, -1, 0
RESULT, RCPSPEarliTardi, mv392_2.25.rcp, , 0.40625, 3, 0, 0, 132, 100, -1, 0
RESULT, RCPSPEarliTardi, mv39_2.25.rcp, , 0.078125, 7, 0, 0, 137, 100, -1, 0
RESULT, RCPSPEarliTardi, mv393_1.25.rcp, , 0.78125, 3, 0, 127, 782, 100, -1, 0
RESULT, RCPSPEarliTardi, mv393_1.75.rcp, , 0.09375, 2, 0, 119, 437, 100, -1, 0
RESULT, RCPSPEarliTardi, mv393_2.25.rcp, , 4.89063, 6, 0, 54, 230, 100, -1, 0
RESULT, RCPSPEarliTardi, mv394_1.25.rcp, , 0.421875, 3, 0, 4, 391, 100, -1, 0
RESULT, RCPSPEarliTardi, mv394_1.75.rcp, , 0.15625, 3, 0, 0, 221, 100, -1, 0
RESULT, RCPSPEarliTardi, mv394_2.25.rcp, , 0.3125, 4, 0, 0, 80, 100, -1, 0
RESULT, RCPSPEarliTardi, mv395_1.25.rcp, , 4.01563, 7, 0, 0, 455, 100, -1, 0
RESULT, RCPSPEarliTardi, mv395_1.75.rcp, , 1, 5, 0, 0, 345, 100, -1, 0
RESULT, RCPSPEarliTardi, mv395_2.25.rcp, , 0.09375, 5, 0, 0, 155, 100, -1, 0
RESULT, RCPSPEarliTardi, mv396_1.25.rcp, , 0.046875, 3, 0, 37, 269, 100, -1, 0
RESULT, RCPSPEarliTardi, mv396_1.75.rcp, , 0.015625, 2, 0, 81, 183, 100, -1, 0
RESULT, RCPSPEarliTardi, mv396_2.25.rcp, , 0.015625, 2, 0, 18, 28, 100, -1, 0
RESULT, RCPSPEarliTardi, mv397_1.25.rcp, , 0.25, 2, 0, 124, 715, 100, -1, 0
RESULT, RCPSPEarliTardi, mv397_1.75.rcp, , 1.04688, 5, 0, 0, 241, 100, -1, 0
RESULT, RCPSPEarliTardi, mv397_2.25.rcp, , 0.0625, 3, 0, 51, 262, 100, -1, 0
RESULT, RCPSPEarliTardi, mv398_1.25.rcp, , 0.53125, 6, 0, 34, 349, 100, -1, 0
RESULT, RCPSPEarliTardi, mv398_1.75.rcp, , 0.0625, 3, 0, 23, 201, 100, -1, 0
RESULT, RCPSPEarliTardi, mv398_2.25.rcp, , 0.328125, 3, 0, 0, 127, 100, -1, 0
RESULT, RCPSPEarliTardi, mv399_1.25.rcp, , 5.03125, 2, 0, 294, 1414, 100, -1, 0
RESULT, RCPSPEarliTardi, mv399_1.75.rcp, , 1.23438, 2, 0, 54, 724, 100, -1, 0
RESULT, RCPSPEarliTardi, mv399_2.25.rcp, , 2.96875, 6, 0, 45, 434, 100, -1, 0
RESULT, RCPSPEarliTardi, mv400_1.25.rcp, , 0.15625, 2, 0, 52, 491, 100, -1, 0
RESULT, RCPSPEarliTardi, mv400_1.75.rcp, , 0.109375, 2, 0, 66, 308, 100, -1, 0
RESULT, RCPSPEarliTardi, mv400_2.25.rcp, , 0.015625, 3, 0, 0, 86, 100, -1, 0
RESULT, RCPSPEarliTardi, mv401_1.25.rcp, , 0.78125, 6, 0, 64, 334, 100, -1, 0
RESULT, RCPSPEarliTardi, mv401_1.75.rcp, , 0.015625, 2, 0, 10, 132, 100, -1, 0
RESULT, RCPSPEarliTardi, mv401_2.25.rcp, , 0.296875, 6, 0, 7, 88, 100, -1, 0
RESULT, RCPSPEarliTardi, mv40_1.25.rcp, , 0.015625, 4, 0, 74, 165, 100, -1, 0
RESULT, RCPSPEarliTardi, mv40_1.75.rcp, , 0.015625, 3, 0, 0, 41, 100, -1, 0
RESULT, RCPSPEarliTardi, mv402_1.25.rcp, , 0.140625, 2, 0, 115, 561, 100, -1, 0
RESULT, RCPSPEarliTardi, mv402_1.75.rcp, , 0.125, 4, 0, 14, 173, 100, -1, 0
RESULT, RCPSPEarliTardi, mv402_2.25.rcp, , 1.32813, 4, 0, 0, 202, 100, -1, 0
RESULT, RCPSPEarliTardi, mv40_2.25.rcp, , 0, 1, 0, 27, 92, 100, -1, 0
RESULT, RCPSPEarliTardi, mv403_1.25.rcp, , 0.046875, 2, 0, 67, 289, 100, -1, 0
