ILOG_CSV_FORMAT,1.1,,,,,,,,,,

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine,
RESULT, RCPSP, KSD/j120_58_6.rcp, ,219.055,5,0,103,145,100,-1,0
RESULT, RCPSP, KSD/j120_58_7.rcp, ,33.6684,6,0,114,153,100,-1,0
RESULT, RCPSP, KSD/j120_58_8.rcp, ,32.6069,8,0,99,137,100,-1,0
RESULT, RCPSP, KSD/j120_58_9.rcp, ,106.543,8,0,92,134,100,-1,0
RESULT, RCPSP, KSD/j120_58_10.rcp, ,266.724,8,0,98,136,100,-1,0
RESULT, RCPSP, KSD/j120_59_1.rcp, ,81.6774,3,0,102,115,100,-1,0
RESULT, RCPSP, KSD/j120_59_2.rcp, ,101.726,5,0,90,109,100,-1,0
RESULT, RCPSP, KSD/j120_59_3.rcp, ,6.24899,3,0,108,110,100,-1,0
RESULT, RCPSP, KSD/j120_59_4.rcp, ,229.59,6,0,107,111,100,-1,0
RESULT, RCPSP, KSD/j120_59_5.rcp, ,49.6714,4,0,97,108,100,-1,0
RESULT, RCPSP, KSD/j120_59_6.rcp, ,118.56,5,0,103,118,100,-1,0
RESULT, RCPSP, KSD/j120_59_7.rcp, ,39.0862,6,0,90,116,100,-1,0
RESULT, RCPSP, KSD/j120_59_8.rcp, ,139.08,6,0,98,113,100,-1,0
RESULT, RCPSP, KSD/j120_59_9.rcp, ,133.282,5,0,112,120,100,-1,0
RESULT, RCPSP, KSD/j120_59_10.rcp, ,58.1336,8,0,106,136,100,-1,0
RESULT, RCPSP, KSD/j120_60_1.rcp, ,0.0400576,2,1,101,101,100,-1,0
RESULT, RCPSP, KSD/j120_60_2.rcp, ,11.7869,3,0,81,85,100,-1,0
RESULT, RCPSP, KSD/j120_60_3.rcp, ,49.3409,5,0,81,90,100,-1,0
RESULT, RCPSP, KSD/j120_60_4.rcp, ,13.6296,4,0,101,107,100,-1,0
RESULT, RCPSP, KSD/j120_60_5.rcp, ,126.161,6,0,96,106,100,-1,0
RESULT, RCPSP, KSD/j120_60_6.rcp, ,0.050072,2,1,110,110,100,-1,0
RESULT, RCPSP, KSD/j120_60_7.rcp, ,6.03868,2,0,84,97,100,-1,0
RESULT, RCPSP, KSD/j120_60_8.rcp, ,91.2312,3,0,101,102,100,-1,0
RESULT, RCPSP, KSD/j120_60_9.rcp, ,0.0200288,1,1,101,101,100,-1,0
RESULT, RCPSP, KSD/j120_60_10.rcp, ,80.3856,3,0,85,90,100,-1,0
