ILOG_CSV_FORMAT,1.1,,,,,,,,,,

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine,
RESULT, QMRCPSP, pwso/qosp32x5/psp112.qmrcp,5 30,0.015625,1,1,-9937,-3988,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp113.qmrcp,5 30,0.03125,1,1,-8244,-4365,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp114.qmrcp,5 30,0.03125,1,1,-10949,-5550,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp115.qmrcp,5 30,0.03125,1,1,-11542,-5140,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp116.qmrcp,5 30,0.03125,1,1,-7856,-4093,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp117.qmrcp,5 30,0.015625,1,1,-8504,-4806,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp118.qmrcp,5 30,0.03125,1,1,-11782,-5641,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp119.qmrcp,5 30,0.03125,1,1,-8777,-3801,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp120.qmrcp,5 30,0.03125,1,1,-10303,-4580,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp121.qmrcp,5 30,0.015625,1,1,-7532,-3709,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp122.qmrcp,5 30,0.015625,1,1,-9788,-4453,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp123.qmrcp,5 30,0.015625,1,1,-8845,-4064,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp124.qmrcp,5 30,0.03125,1,1,-9707,-4556,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp125.qmrcp,5 30,0.03125,1,1,-8775,-3874,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp126.qmrcp,5 30,0.03125,1,1,-10996,-4809,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp127.qmrcp,5 30,0.015625,1,1,-9835,-5244,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp128.qmrcp,5 30,0.03125,1,1,-10114,-4049,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp129.qmrcp,5 30,0.015625,1,1,-9195,-4181,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp130.qmrcp,5 30,0.03125,1,1,-10763,-5703,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp131.qmrcp,5 30,0.03125,1,1,-10768,-4834,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp132.qmrcp,5 30,0.03125,1,1,-11784,-5128,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp133.qmrcp,5 30,0.015625,1,1,-10016,-4554,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp134.qmrcp,5 30,0.015625,1,1,-10158,-4712,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp135.qmrcp,5 30,0.03125,1,1,-11279,-4873,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp136.qmrcp,5 30,0.015625,1,1,-10865,-5109,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp137.qmrcp,5 30,0.015625,1,1,-9769,-4536,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp138.qmrcp,5 30,0.015625,1,1,-6246,-3771,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp139.qmrcp,5 30,0.03125,1,1,-9147,-4831,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp140.qmrcp,5 30,0.03125,1,1,-6584,-3627,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp141.qmrcp,5 30,0.03125,1,1,-11175,-4118,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp142.qmrcp,5 30,0.015625,1,1,-9339,-4859,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp143.qmrcp,5 30,0.015625,1,1,-11451,-4594,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp144.qmrcp,5 30,0.03125,1,1,-10720,-4594,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp145.qmrcp,5 30,0.03125,1,1,-7953,-3992,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp146.qmrcp,5 30,0.015625,1,1,-9952,-4743,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp147.qmrcp,5 30,0.03125,1,1,-9233,-4386,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp148.qmrcp,5 30,0.015625,1,1,-7934,-3756,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp149.qmrcp,5 30,0.03125,1,1,-10967,-4569,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp150.qmrcp,5 30,0.03125,1,1,-10326,-4721,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp151.qmrcp,5 30,0.015625,1,1,-8100,-3750,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp152.qmrcp,5 30,0.03125,1,1,-9424,-4033,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp153.qmrcp,5 30,0.03125,1,1,-10579,-4579,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp154.qmrcp,5 30,0.03125,1,1,-9359,-4139,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp155.qmrcp,5 30,0.03125,1,1,-10635,-5153,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp156.qmrcp,5 30,0.03125,1,1,-9656,-3908,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp157.qmrcp,5 30,0.03125,1,1,-10537,-4821,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp158.qmrcp,5 30,0.03125,1,1,-7812,-4359,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp159.qmrcp,5 30,0.03125,1,1,-10911,-5130,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp160.qmrcp,5 30,0.015625,1,1,-9530,-4323,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp161.qmrcp,5 30,0.03125,1,1,-8550,-4547,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp162.qmrcp,5 30,0.015625,1,1,-9650,-4869,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp163.qmrcp,5 30,0.03125,1,1,-9665,-4277,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp164.qmrcp,5 30,0.03125,1,1,-10913,-5078,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp165.qmrcp,5 30,0.03125,1,1,-10324,-4703,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp166.qmrcp,5 30,0.03125,1,1,-11573,-5177,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp167.qmrcp,5 30,0.015625,1,1,-10600,-5281,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp168.qmrcp,5 30,0.015625,1,1,-8632,-4268,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp169.qmrcp,5 30,0.03125,1,1,-11297,-5179,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp170.qmrcp,5 30,0.015625,1,1,-10200,-4172,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp171.qmrcp,5 30,0.03125,1,1,-8606,-4819,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp172.qmrcp,5 30,0.015625,1,1,-11314,-4923,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp173.qmrcp,5 30,0.03125,1,1,-10948,-5430,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp174.qmrcp,5 30,0.03125,1,1,-9105,-4192,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp175.qmrcp,5 30,0.015625,1,1,-9842,-4878,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp176.qmrcp,5 30,0.015625,1,1,-9560,-4246,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp177.qmrcp,5 30,0.015625,1,1,-9640,-3979,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp178.qmrcp,5 30,0.03125,1,1,-8998,-4166,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp179.qmrcp,5 30,0.03125,1,1,-10257,-5290,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp180.qmrcp,5 30,0.015625,1,1,-11883,-4955,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp181.qmrcp,5 30,0.03125,1,1,-10031,-4142,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp182.qmrcp,5 30,0.015625,1,1,-9371,-5200,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp183.qmrcp,5 30,0.015625,1,1,-10429,-4284,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp184.qmrcp,5 30,0.03125,1,1,-9364,-4687,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp185.qmrcp,5 30,0.03125,1,1,-5974,-3857,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp186.qmrcp,5 30,0.015625,1,1,-10706,-4900,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp187.qmrcp,5 30,0.015625,1,1,-7136,-3715,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp188.qmrcp,5 30,0.03125,1,1,-10027,-4485,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp189.qmrcp,5 30,0.03125,1,1,-10122,-4607,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp190.qmrcp,5 30,0.03125,1,1,-7131,-3860,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp191.qmrcp,5 30,0.03125,1,1,-10160,-4694,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp192.qmrcp,5 30,0.015625,1,1,-8857,-4028,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp193.qmrcp,5 30,0.03125,1,1,-9107,-4419,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp194.qmrcp,5 30,0.015625,1,1,-10352,-4728,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp195.qmrcp,5 30,0.03125,1,1,-9647,-5212,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp196.qmrcp,5 30,0.03125,1,1,-9975,-4668,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp197.qmrcp,5 30,0.03125,1,1,-6770,-4721,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp198.qmrcp,5 30,0.03125,1,1,-11589,-4674,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp199.qmrcp,5 30,0.03125,1,1,-10553,-5026,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp200.qmrcp,5 30,0.015625,1,1,-9660,-4831,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp201.qmrcp,5 30,0.03125,1,1,-9940,-4555,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp202.qmrcp,5 30,0.046875,1,1,-7100,-3648,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp203.qmrcp,5 30,0.015625,1,1,-9537,-4697,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp204.qmrcp,5 30,0.015625,1,1,-10317,-5226,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp205.qmrcp,5 30,0.03125,1,1,-9953,-4183,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp206.qmrcp,5 30,0.03125,1,1,-9894,-4395,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp207.qmrcp,5 30,0.015625,1,1,-9900,-4422,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp208.qmrcp,5 30,0.03125,1,1,-9842,-4279,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp209.qmrcp,5 30,0.03125,1,1,-11150,-5244,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp210.qmrcp,5 30,0.015625,1,1,-9038,-4444,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp211.qmrcp,5 30,0.03125,1,1,-12504,-5741,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp212.qmrcp,5 30,0.015625,1,1,-11177,-5056,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp213.qmrcp,5 30,0.015625,1,1,-13028,-6532,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp214.qmrcp,5 30,0.03125,1,1,-11663,-5641,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp215.qmrcp,5 30,0.015625,1,1,-11962,-5378,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp216.qmrcp,5 30,0.03125,1,1,-10084,-5959,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp217.qmrcp,5 30,0.03125,1,1,-11117,-5001,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp218.qmrcp,5 30,0.015625,1,1,-12126,-5505,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp219.qmrcp,5 30,0.03125,1,1,-10712,-5918,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp220.qmrcp,5 30,0.015625,1,1,-11958,-5320,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp221.qmrcp,5 30,0.015625,1,1,-10936,-4983,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp222.qmrcp,5 30,0.03125,1,1,-11027,-4863,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp223.qmrcp,5 30,0.03125,1,1,-9872,-4197,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp224.qmrcp,5 30,0.03125,1,1,-8123,-4383,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp225.qmrcp,5 30,0.015625,1,1,-7908,-3800,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp226.qmrcp,5 30,0.03125,1,1,-9510,-4670,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp227.qmrcp,5 30,0.03125,1,1,-10028,-4008,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp228.qmrcp,5 30,0.015625,1,1,-10346,-4005,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp229.qmrcp,5 30,0.03125,1,1,-10493,-5010,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp230.qmrcp,5 30,0.03125,1,1,-11260,-5019,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp231.qmrcp,5 30,0.03125,1,1,-11269,-4857,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp232.qmrcp,5 30,0.03125,1,1,-9843,-4089,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp233.qmrcp,5 30,0.015625,1,1,-10136,-5396,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp234.qmrcp,5 30,0.03125,1,1,-9534,-4350,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp235.qmrcp,5 30,0.03125,1,1,-10586,-4986,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp236.qmrcp,5 30,0.015625,1,1,-9623,-3963,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp237.qmrcp,5 30,0.015625,1,1,-10524,-4818,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp238.qmrcp,5 30,0.03125,1,1,-8832,-4199,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp239.qmrcp,5 30,0.03125,1,1,-8844,-4283,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp240.qmrcp,5 30,0.03125,1,1,-10017,-5059,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp241.qmrcp,5 30,0.03125,1,1,-8437,-4001,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp242.qmrcp,5 30,0.03125,1,1,-10071,-3754,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp243.qmrcp,5 30,0.015625,1,1,-10374,-4211,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp244.qmrcp,5 30,0.03125,1,1,-8535,-4584,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp245.qmrcp,5 30,0.03125,1,1,-9882,-5956,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp246.qmrcp,5 30,0.03125,1,1,-10934,-4280,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp247.qmrcp,5 30,0.015625,1,1,-9881,-4531,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp248.qmrcp,5 30,0.03125,1,1,-10386,-5448,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp249.qmrcp,5 30,0.03125,1,1,-10268,-4989,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp250.qmrcp,5 30,0.03125,1,1,-9863,-4439,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp251.qmrcp,5 30,0.03125,1,1,-9328,-3433,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp252.qmrcp,5 30,0.03125,1,1,-9958,-4049,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp253.qmrcp,5 30,0.03125,1,1,-9063,-3463,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp254.qmrcp,5 30,0.015625,1,1,-8568,-4245,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp255.qmrcp,5 30,0.015625,1,1,-10236,-4810,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp256.qmrcp,5 30,0.03125,1,1,-10906,-4097,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp257.qmrcp,5 30,0.03125,1,1,-9029,-4220,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp258.qmrcp,5 30,0.03125,1,1,-10182,-3848,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp259.qmrcp,5 30,0.03125,1,1,-6620,-3907,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp260.qmrcp,5 30,0.03125,1,1,-8826,-3891,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp261.qmrcp,5 30,0.03125,1,1,-11062,-4391,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp262.qmrcp,5 30,0.03125,1,1,-9793,-4112,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp263.qmrcp,5 30,0.03125,1,1,-7688,-3426,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp264.qmrcp,5 30,0.03125,1,1,-8410,-3697,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp265.qmrcp,5 30,0.03125,1,1,-7121,-3506,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp266.qmrcp,5 30,0.015625,1,1,-9825,-4273,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp267.qmrcp,5 30,0.03125,1,1,-9092,-3539,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp268.qmrcp,5 30,0.015625,1,1,-9417,-3816,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp269.qmrcp,5 30,0.03125,1,1,-9095,-4560,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp270.qmrcp,5 30,0.03125,1,1,-7490,-3768,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp271.qmrcp,5 30,0.015625,1,1,-9478,-4262,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp272.qmrcp,5 30,0.015625,1,1,-8781,-3915,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp273.qmrcp,5 30,0.015625,1,1,-11395,-4228,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp274.qmrcp,5 30,0.03125,1,1,-7824,-3746,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp275.qmrcp,5 30,0.03125,1,1,-10467,-4126,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp276.qmrcp,5 30,0.03125,1,1,-8534,-4466,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp277.qmrcp,5 30,0.03125,1,1,-7140,-3414,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp278.qmrcp,5 30,0.03125,1,1,-10464,-3971,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp279.qmrcp,5 30,0.03125,1,1,-11616,-3978,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp280.qmrcp,5 30,0.015625,1,1,-5550,-3470,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp281.qmrcp,5 30,0.03125,1,1,-7634,-3537,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp282.qmrcp,5 30,0.03125,1,1,-9408,-3870,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp283.qmrcp,5 30,0.03125,1,1,-9617,-4105,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp284.qmrcp,5 30,0.015625,1,1,-9063,-3663,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp285.qmrcp,5 30,0.046875,1,1,-9840,-4237,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp286.qmrcp,5 30,0.015625,1,1,-9557,-3670,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp287.qmrcp,5 30,0.03125,1,1,-8894,-4006,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp288.qmrcp,5 30,0.03125,1,1,-9449,-3675,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp289.qmrcp,5 30,0.015625,1,1,-7399,-4160,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp290.qmrcp,5 30,0.03125,1,1,-9337,-4182,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp291.qmrcp,5 30,0.03125,1,1,-10547,-3955,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp292.qmrcp,5 30,0.03125,1,1,-8359,-3606,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp293.qmrcp,5 30,0.03125,1,1,-9265,-3792,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp294.qmrcp,5 30,0.03125,1,1,-10190,-4303,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp295.qmrcp,5 30,0.03125,1,1,-6675,-3609,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp296.qmrcp,5 30,0.03125,1,1,-8085,-3786,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp297.qmrcp,5 30,0.015625,1,1,-7086,-3541,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp298.qmrcp,5 30,0.03125,1,1,-9196,-3798,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp299.qmrcp,5 30,0.03125,1,1,-9163,-3607,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp300.qmrcp,5 30,0.03125,1,1,-6934,-3772,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp301.qmrcp,5 30,0.03125,1,1,-9901,-4223,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp302.qmrcp,5 30,0.03125,1,1,-5407,-3151,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp303.qmrcp,5 30,0.015625,1,1,-9052,-4284,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp304.qmrcp,5 30,0.015625,1,1,-8003,-3751,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp305.qmrcp,5 30,0.03125,1,1,-6911,-3708,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp306.qmrcp,5 30,0.03125,1,1,-8720,-3879,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp307.qmrcp,5 30,0.03125,1,1,-7978,-3216,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp308.qmrcp,5 30,0.03125,1,1,-8603,-3812,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp309.qmrcp,5 30,0.03125,1,1,-7918,-3556,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp310.qmrcp,5 30,0.03125,1,1,-10810,-4049,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp311.qmrcp,5 30,0.015625,1,1,-11191,-4397,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp312.qmrcp,5 30,0.03125,1,1,-8162,-4121,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp313.qmrcp,5 30,0.03125,1,1,-7439,-3885,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp314.qmrcp,5 30,0.015625,1,1,-10290,-3545,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp315.qmrcp,5 30,0.03125,1,1,-10289,-4430,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp316.qmrcp,5 30,0.015625,1,1,-9399,-4057,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp317.qmrcp,5 30,0.015625,1,1,-7071,-3658,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp318.qmrcp,5 30,0.015625,1,1,-10262,-4116,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp319.qmrcp,5 30,0.015625,1,1,-7720,-3928,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp320.qmrcp,5 30,0.03125,1,1,-8027,-3412,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp321.qmrcp,5 30,0.03125,1,1,-8826,-4622,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp322.qmrcp,5 30,0.03125,1,1,-11314,-5207,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp323.qmrcp,5 30,0.03125,1,1,-11268,-5625,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp324.qmrcp,5 30,0.03125,1,1,-10747,-5976,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp325.qmrcp,5 30,0.03125,1,1,-4953,-4151,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp326.qmrcp,5 30,0.03125,1,1,-11008,-6406,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp327.qmrcp,5 30,0.03125,1,1,-11077,-5614,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp328.qmrcp,5 30,0.03125,1,1,-11676,-5999,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp329.qmrcp,5 30,0.015625,1,1,-11523,-6256,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp330.qmrcp,5 30,0.03125,1,1,-9293,-5015,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp331.qmrcp,5 30,0.03125,1,1,-9691,-4262,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp332.qmrcp,5 30,0.03125,1,1,-8444,-4035,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp333.qmrcp,5 30,0.03125,1,1,-10760,-3967,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp334.qmrcp,5 30,0.03125,1,1,-9857,-3626,100,-1,0
RESULT, QMRCPSP, pwso/qosp32x5/psp335.qmrcp,5 30,0.03125,1,1,-7940,-3795,100,-1,0
